timestamp,open,high,low,close,volume
1668326400,67.989998,69.300003,67.989998,68.980003,148015.0
1668412800,68.980003,70.0,67.800003,69.0,292525.0
1668499200,69.0,70.5,68.5,70.5,110029.0
1668585600,70.5,75.830002,70.080002,74.5,609025.0
1668672000,74.5,84.599998,73.550003,76.900002,870245.0
1668931200,76.900002,80.989998,75.519997,76.489998,174116.0
1669017600,76.489998,79.5,75.550003,78.980003,170468.0
1669104000,78.980003,79.0,77.5,78.5,115591.0
1669190400,78.440002,80.0,76.650002,78.900002,269775.0
1669276800,78.900002,79.0,76.82,77.800003,207002.0
1669536000,77.800003,78.0,77.010002,77.5,191315.0
1669622400,77.5,78.099998,76.32,76.93,96848.0
1669708800,76.93,79.389999,76.260002,78.779999,367004.0
1669795200,78.779999,82.0,78.699997,81.849998,1053357.0
1669881600,81.849998,82.5,81.099998,81.830002,137218.0
1670140800,81.830002,83.349998,81.5,82.699997,299464.0
1670227200,82.699997,83.699997,81.599998,81.599998,159410.0
1670313600,81.599998,84.5,81.599998,83.940002,234665.0
1670400000,83.940002,85.93,83.0,83.699997,423975.0
1670486400,83.699997,84.489998,82.120003,84.010002,86287.0
1670745600,84.010002,87.989998,84.010002,85.339996,492376.0
1670832000,85.339996,86.949997,84.0,86.019997,114566.0
1670918400,86.019997,93.790001,86.019997,93.489998,584147.0
1671004800,93.160004,95.0,91.699997,92.099998,427874.0
1671091200,92.099998,93.5,91.5,91.970001,241158.0
1671350400,91.970001,92.0,88.080002,88.699997,187045.0
1671436800,88.699997,100.0,86.199997,94.599998,282723.0
1671523200,94.599998,95.989998,91.25,93.480003,82269.0
1671609600,93.480003,93.480003,90.32,91.940002,112227.0
1671696000,91.940002,92.75,89.0,91.370003,110445.0
1671955200,91.370003,91.370003,87.300003,88.989998,181348.0
1672041600,88.989998,94.879997,88.0,92.879997,51075.0
1672128000,92.879997,94.400002,90.0,93.75,107887.0
1672214400,93.75,97.5,92.050003,95.5,271041.0
1672300800,95.5,97.5,95.0,95.949997,287441.0
1672646400,95.949997,97.0,95.0,95.790001,17786.0
1672732800,95.790001,96.970001,94.0,94.120003,107421.0
1672819200,94.120003,98.279999,91.0,98.0,244228.0
1672905600,98.0,99.0,95.150002,96.400002,167005.0
1673251200,96.400002,97.489998,95.400002,96.790001,67952.0
1673337600,96.790001,97.0,93.379997,96.0,61320.0
1673424000,96.0,104.97,94.0,103.9,300443.0
1673510400,103.9,104.48,99.029999,102.49,130064.0
1673769600,102.49,102.99,100.35,101.49,34417.0
1673856000,101.49,102.3,100.0,100.06,58740.0
1673942400,100.06,101.99,99.120003,99.610001,43721.0
1674028800,99.610001,102.98,98.800003,101.8,206188.0
1674115200,101.8,101.8,98.580002,99.800003,85530.0
1674374400,99.800003,101.0,98.5,98.5,13114.0
1674460800,98.5,99.959999,98.0,98.989998,127175.0
1674547200,98.599998,103.8,98.599998,102.49,307169.0
1674633600,102.49,104.9,102.49,103.0,107167.0
1674979200,103.0,107.0,103.0,105.38,106717.0
1675065600,105.38,106.49,101.6,102.42,68515.0
1675152000,102.42,103.0,99.0,99.620003,69261.0
1675238400,99.620003,101.5,99.0,100.77,31377.0
1675324800,100.77,102.5,99.5,100.15,36082.0
1675584000,100.15,100.15,92.779999,98.720001,76210.0
1675670400,98.720001,100.2,96.0,99.290001,76474.0
1675756800,99.290001,100.0,97.089996,99.949997,41774.0
1675843200,99.949997,99.949997,98.0,98.07,30014.0
1675929600,98.07,98.5,97.0,97.970001,57383.0
1676188800,97.970001,99.0,96.599998,97.139999,40675.0
1676275200,97.139999,98.199997,95.260002,96.980003,34968.0
1676361600,96.980003,98.190002,95.050003,97.989998,28955.0
1676448000,97.989998,98.25,96.900002,97.32,19626.0
1676534400,97.32,101.9,97.32,99.239998,263176.0
1676793600,99.239998,101.45,99.150002,99.68,263271.0
1676880000,99.68,101.49,96.620003,99.0,159622.0
1676966400,99.0,99.0,95.199997,97.849998,140422.0
1677052800,97.849998,98.0,95.32,96.900002,152400.0
1677139200,96.900002,96.900002,95.080002,96.360001,87556.0
1677398400,96.360001,97.5,94.949997,96.43,57734.0
1677484800,96.43,96.989998,95.400002,95.480003,462285.0
1677571200,95.480003,95.949997,94.949997,94.959999,33213.0
1677657600,94.989998,95.25,94.300003,94.589996,28892.0
1677744000,94.589996,95.0,93.75,93.910004,434410.0
1678003200,93.910004,94.0,92.730003,93.5,73611.0
1678089600,93.059998,95.0,92.199997,92.599998,73758.0
1678176000,92.599998,93.790001,90.010002,90.720001,54894.0
1678262400,90.720001,91.0,88.660004,89.410004,32979.0
1678348800,89.410004,91.5,89.410004,91.010002,14446.0
1678608000,91.18,92.0,86.599998,89.480003,111541.0
1678694400,89.480003,89.949997,83.459999,89.949997,169434.0
1678780800,89.949997,92.5,86.860001,88.0,119541.0
1678867200,88.0,90.940002,85.0,87.980003,66067.0
1678953600,87.980003,91.0,85.019997,86.040001,181567.0
1679212800,86.040001,88.0,83.459999,87.089996,38213.0
1679299200,87.089996,89.889999,84.510002,87.529999,51957.0
1679385600,87.529999,89.0,87.129997,88.139999,141732.0
1679472000,88.139999,89.0,87.199997,87.449997,10522.0
1679558400,87.449997,92.5,87.449997,92.040001,321479.0
1679817600,92.040001,93.830002,91.699997,92.199997,38773.0
1679904000,92.199997,95.25,91.900002,95.0,75043.0
1679990400,94.029999,96.900002,93.050003,95.779999,104344.0
1680076800,95.779999,96.989998,95.5,96.199997,33340.0
1680163200,96.199997,96.900002,95.5,95.849998,26700.0
1680422400,95.849998,96.5,95.580002,96.230003,12531.0
1680508800,96.230003,101.97,96.019997,100.98,249850.0
1680595200,100.98,101.5,99.0,100.01,48295.0
1680681600,100.01,100.01,98.029999,99.0,43104.0
1680768000,99.0,101.0,97.5,98.790001,68099.0
1681027200,98.510002,99.980003,97.5,97.769997,9011.0
1681113600,97.769997,99.800003,97.0,97.370003,7136.0
1681200000,97.370003,99.879997,97.25,97.389999,51184.0
1681286400,97.389999,99.5,97.0,97.919998,45048.0
1681372800,97.919998,97.980003,96.120003,96.139999,46101.0
1681804800,96.139999,100.25,96.139999,100.0,67305.0
1681891200,100.0,104.4,100.0,102.01,155660.0
1682496000,102.01,103.47,101.6,102.0,59365.0
