timestamp,open,high,low,close,volume
1666684800,22.92,23.24,22.290001,23.2250005,19136.0
1666771200,23.035,23.450001,23.0,23.3950005,17522.0
1666857600,23.3950005,23.9449995,23.1499995,23.75,8158.0
1667116800,23.3950005,24.25,23.3950005,23.5,4454.0
1667203200,23.3950005,24.0,23.285,23.5,354.0
1667289600,23.3950005,25.0,23.3950005,24.9449995,12366.0
1667376000,24.9850005,26.5,24.9850005,26.4850005,13742.0
1667462400,26.4850005,26.495001,25.5,25.5300005,774.0
1667721600,26.39999962,26.48500061,24.13500023,26.48500061,3196.0
1667808000,26.4850005,26.4850005,25.0,25.0,4316.0
1667894400,26.4850005,26.4850005,25.01,25.950001,2310.0
1667980800,26.4850005,26.4850005,25.5,25.5,220.0
1668067200,26.4850005,26.4850005,24.5,25.495001,5088.0
1668326400,26.4850005,26.4850005,22.0,22.5,13234.0
1668412800,26.4850005,26.4850005,22.25,22.25,3672.0
1668499200,26.4850005,26.4850005,22.245001,22.59,2866.0
1668585600,26.4850005,26.4850005,22.25,22.75,1886.0
1668672000,26.4850005,26.4850005,22.25,23.7350005,9614.0
1668931200,26.4850005,26.4850005,22.5,23.25,3156.0
1669017600,26.4850005,26.4850005,23.299999,23.5,2148.0
1669104000,26.4850005,26.4850005,23.0,25.995001,21202.0
1669190400,25.4300005,25.950001,24.625,24.75,1262.0
1669276800,25.4300005,26.3500005,24.6499995,26.3500005,14662.0
1669536000,26.165001,26.3899995,25.5,26.3899995,11976.0
1669622400,26.3099995,27.5650005,26.0,26.125,19256.0
1669708800,26.8500005,27.0,26.129999,26.1399995,182.0
1669795200,26.8500005,26.995001,26.1499995,26.1550005,1168.0
1669881600,26.8500005,26.8500005,25.75,26.495001,2204.0
1670140800,26.8500005,27.0,26.0,26.5,20014.0
1670227200,26.5,27.0,26.075001,26.5,8304.0
1670313600,26.5,27.3999995,26.5,27.3999995,11236.0
1670400000,27.3999995,27.5249995,27.0,27.5249995,8378.0
1670486400,27.3999995,27.9750005,27.174999,27.9699995,28514.0
1670745600,27.9699995,28.375,27.290001,28.0,18394.0
1670832000,28.004999,28.5,27.25,28.004999,4244.0
1670918400,28.004999,28.75,27.5,28.5,11928.0
1671004800,28.615,28.8500005,27.75,28.75,8608.0
1671091200,28.615,29.125,28.5,28.75,14898.0
1671350400,28.754999,29.049999,28.5,28.5,1358.0
1671436800,28.754999,29.0,28.375,28.5,1392.0
1671523200,28.754999,28.995001,27.5249995,27.5249995,2098.0
1671609600,28.754999,28.754999,27.504999,28.0,2430.0
1671696000,28.754999,28.754999,27.504999,27.75,2124.0
1671955200,28.754999,28.754999,28.0,28.0,15686.0
1672041600,28.0,28.5,27.75,28.0249995,4006.0
1672128000,28.0,28.700001,28.0,28.004999,44.0
1672214400,28.0,29.0,28.0,29.0,44006.0
1672300800,28.950001,29.0,28.0,29.0,15134.0
1672646400,29.0,29.2250005,28.75,29.2250005,11202.0
1672732800,29.01,29.2250005,28.75,28.75,4326.0
1672819200,29.01,29.01,28.004999,28.25,1188.0
1672905600,29.01,29.2250005,29.004999,29.004999,386.0
1673251200,29.01,29.215,28.5,28.5,22246.0
1673337600,28.504999,28.504999,28.0,28.0,1672.0
1673424000,28.504999,28.995001,28.0,28.0,2138.0
1673510400,28.504999,28.799999,28.504999,28.799999,360.0
1673769600,28.504999,29.209999,28.504999,29.209999,148.0
1673856000,28.504999,29.25,28.0,28.0,4446.0
1673942400,28.504999,29.245001,28.0,28.0,1602.0
1674028800,28.504999,28.745001,28.0,28.0,4210.0
1674115200,28.504999,28.504999,28.41,28.5,6570.0
1674374400,28.504999,29.0,28.5,28.5,8012.0
1674460800,28.504999,28.504999,27.8050005,27.8050005,11834.0
1674547200,27.995001,28.785,27.799999,28.785,28000.0
1674633600,28.785,28.785,28.450001,28.785,900.0
1674979200,28.785,29.0,28.5,28.5,2400.0
1675065600,28.785,28.785,28.5,28.5,10370.0
1675152000,28.785,28.785,27.799999,27.799999,2882.0
1675324800,28.785,28.785,28.0,28.0,3676.0
1675584000,28.785,28.785,28.0,28.33,1024.0
1675929600,28.785,29.0,28.5,29.0,1520.0
1676188800,28.785,28.785,28.0,28.0,16.0
1676275200,28.785,28.785,28.004999,28.5,110.0
1676361600,28.785,29.0,28.004999,29.0,5430.0
1676448000,28.785,29.125,28.785,29.125,21446.0
1676534400,29.1100005,29.115,28.5,28.754999,6826.0
1676793600,29.1100005,29.25,28.754999,29.1100005,424.0
1676880000,29.1100005,29.245001,29.1100005,29.245001,26.0
1676966400,29.1100005,29.375,29.0,29.0,2810.0
1677052800,29.1100005,29.1100005,29.0,29.0,362.0
1677139200,29.1100005,29.285,29.1100005,29.285,2.0
1677398400,29.1100005,29.1100005,28.2749995,28.2749995,1012.0
1677484800,29.1100005,29.1100005,28.299999,28.5,336.0
1677571200,29.1100005,32.0,29.1049995,32.0,15836.0
1677657600,32.0,32.0,31.995001,31.995001,30.0
1678003200,32.0,32.0,31.8999995,32.0,1586.0
1678089600,32.0,32.0,29.0200005,30.0,1294.0
1678262400,32.0,32.0,29.0,30.9400005,1078.0
1678608000,32.0,32.0,28.504999,28.504999,400.0
1678694400,32.0,32.0,28.5,30.0,1422.0
1678780800,32.0,32.0,28.25,28.5,3654.0
1678867200,32.0,32.0,28.0249995,28.0249995,670.0
1678953600,32.0,32.0,28.0,28.625,2800.0
1679212800,32.0,32.0,29.49,29.49,68.0
1679299200,32.0,32.0,27.75,29.135,2060.0
1679385600,32.0,32.0,29.2250005,29.24,514.0
1679558400,32.0,32.0,27.8199995,29.3500005,132.0
1679817600,32.0,32.0,27.8199995,29.875,576.0
1679904000,32.0,32.0,27.504999,32.0,5014.0
1679990400,32.0,32.0,28.0,28.0,2500.0
1680076800,32.0,32.0,27.575001,27.575001,132.0
1680163200,32.0,32.0,28.0,28.995001,440.0
