timestamp,open,high,low,close,volume
1668326400,2.42,2.47,2.41,2.43,683272.0
1668412800,2.44,2.45,2.39,2.4,751936.0
1668499200,2.4,2.44,2.38,2.39,2349992.0
1668585600,2.39,2.52,2.39,2.47,1089905.0
1668672000,2.47,2.53,2.46,2.48,1254394.0
1668931200,2.48,2.54,2.46,2.5,1178400.0
1669017600,2.5,2.61,2.47,2.53,4147572.0
1669104000,2.53,2.58,2.52,2.52,323121.0
1669190400,2.52,2.59,2.52,2.54,821186.0
1669276800,2.54,2.57,2.51,2.54,555081.0
1669536000,2.54,2.6,2.53,2.57,1213007.0
1669622400,2.57,2.58,2.52,2.56,818836.0
1669708800,2.54,2.64,2.52,2.6,2444748.0
1669795200,2.6,2.65,2.54,2.56,2377478.0
1669881600,2.56,2.61,2.56,2.57,1102569.0
1670140800,2.57,2.67,2.57,2.65,2294090.0
1670227200,2.65,2.69,2.6,2.61,1896868.0
1670313600,2.61,2.64,2.57,2.6,1068317.0
1670400000,2.6,2.74,2.59,2.7,2169174.0
1670486400,2.7,2.76,2.68,2.7,1521349.0
1670745600,2.7,2.8,2.7,2.74,2985850.0
1670832000,2.76,2.89,2.74,2.84,4083864.0
1670918400,2.84,3.39,2.84,3.32,13531681.0
1671004800,3.32,3.4,3.16,3.18,3470820.0
1671091200,3.18,3.24,3.09,3.11,2520681.0
1671350400,3.11,3.19,3.06,3.09,1586698.0
1671436800,3.09,3.24,3.09,3.15,2152128.0
1671523200,3.15,3.2,3.1,3.11,1526678.0
1671609600,3.11,3.39,3.1,3.26,6799349.0
1671696000,3.26,3.42,3.19,3.2,2608991.0
1671955200,3.2,3.2,3.07,3.08,1054273.0
1672041600,3.08,3.17,3.08,3.17,1061728.0
1672128000,3.14,3.25,3.14,3.22,1660654.0
1672214400,3.19,3.26,3.19,3.22,814299.0
1672300800,3.22,3.34,3.22,3.25,1379102.0
1672646400,3.25,3.35,3.23,3.3,511909.0
1672732800,3.3,3.4,3.3,3.31,1459494.0
1672819200,3.31,3.36,3.1,3.19,3529355.0
1672905600,3.19,3.24,3.15,3.17,773890.0
1673251200,3.17,3.22,3.14,3.15,803558.0
1673337600,3.15,3.17,3.01,3.02,665866.0
1673424000,3.02,3.15,3.0,3.05,1119263.0
1673510400,3.06,3.14,2.99,3.0,607244.0
1673769600,3.0,3.04,2.95,2.95,369255.0
1673856000,2.96,3.06,2.95,3.05,519085.0
1673942400,3.05,3.28,3.05,3.26,3281925.0
1674028800,3.24,3.3,3.17,3.25,1154700.0
1674115200,3.25,3.38,3.23,3.31,3183931.0
1674374400,3.31,3.37,3.26,3.27,644943.0
1674460800,3.28,3.33,3.16,3.16,956099.0
1674547200,3.19,3.23,3.16,3.19,659346.0
1674633600,3.19,3.24,3.16,3.23,356851.0
1674979200,3.22,3.32,3.18,3.28,1239842.0
1675065600,3.28,3.38,3.19,3.21,2122293.0
1675152000,3.21,3.22,3.08,3.11,689682.0
1675238400,3.11,3.15,3.07,3.11,213709.0
1675324800,3.12,3.14,3.03,3.05,540413.0
1675584000,3.05,3.07,2.93,3.02,575269.0
1675670400,3.02,3.07,2.97,2.99,498019.0
1675756800,2.99,3.12,2.99,3.11,780678.0
1675843200,3.11,3.13,3.08,3.09,291312.0
1675929600,3.09,3.14,3.08,3.14,133891.0
1676188800,3.11,3.15,3.03,3.11,375875.0
1676275200,3.11,3.16,3.1,3.11,735237.0
