timestamp,open,high,low,close,volume
1668326400,5.815,5.885,5.805,5.815,422734.0
1668412800,5.815,5.945,5.815,5.9,253610.0
1668499200,5.9,5.975,5.85,5.875,396326.0
1668585600,5.895,6.125,5.895,6.09,731252.0
1668672000,6.09,6.245,6.0,6.18,709130.0
1668931200,6.205,6.25,6.16,6.2,184450.0
1669017600,6.195,6.25,6.12,6.15,250250.0
1669104000,6.15,6.2,6.105,6.19,111766.0
1669190400,6.16,6.2,6.11,6.155,193240.0
1669276800,6.155,6.44,6.12,6.395,972176.0
1669536000,6.37,6.5,6.37,6.45,963832.0
1669622400,6.45,6.535,6.405,6.455,1452140.0
1669708800,6.455,6.9,6.455,6.76,1535246.0
1669795200,6.76,7.075,6.76,6.995,1504246.0
1669881600,6.925,7.05,6.905,7.0,504154.0
1670140800,6.98,7.35,6.98,7.295,1696374.0
1670227200,7.275,8.7,7.275,8.5,2600354.0
1670313600,8.6099995,8.745,8.375,8.505,547160.0
1670400000,8.505,8.665,8.205,8.385,639712.0
1670486400,8.385,9.0,8.2749995,8.42,1119676.0
1670745600,8.42,8.925,8.3500005,8.41,798376.0
1670832000,8.41,8.55,8.41,8.54,217830.0
1670918400,8.495,8.75,8.495,8.58,3951762.0
1671004800,8.58,8.715,8.5550005,8.59,658782.0
1671091200,8.59,8.835,8.575,8.575,718666.0
1671350400,8.59,8.7200005,8.5249995,8.575,562352.0
1671436800,8.575,8.745,8.45,8.575,391952.0
1671523200,8.575,8.6899995,8.575,8.625,306842.0
1671609600,8.625,8.675,8.505,8.585,99416.0
1671696000,8.585,8.7200005,8.5,8.5,369936.0
1671955200,8.545,8.6000005,8.385,8.3999995,226996.0
1672041600,8.3999995,8.505,8.3999995,8.415,107912.0
1672128000,8.4700005,8.5,8.41,8.4350005,137766.0
1672214400,8.4350005,8.7,8.4350005,8.535,212534.0
1672300800,8.535,8.635,8.5,8.5,108344.0
1672646400,8.51,8.675,8.505,8.575,99800.0
1672732800,8.5649995,8.8,8.55,8.575,233544.0
1672819200,8.62,8.9849995,8.3999995,8.7,893882.0
1672905600,8.7,8.8950005,8.625,8.6800005,768130.0
1673251200,8.7200005,9.125,8.6850005,8.75,820160.0
1673337600,8.79,8.95,8.7250005,8.8,519792.0
1673424000,8.835,9.045,8.7250005,9.0,770616.0
1673510400,8.95,9.1000005,8.755,8.88,240706.0
1673769600,8.88,9.0,8.7700005,8.8999995,200042.0
1673856000,8.91,9.3500005,8.8999995,9.205,562622.0
