timestamp,open,high,low,close,volume
1668326400,1.556,1.61,1.526,1.599,28918.0
1668412800,1.556,1.609,1.556,1.57,30381.0
1668499200,1.556,1.58,1.53,1.56,49718.0
1668585600,1.556,1.617,1.556,1.591,90821.0
1668672000,1.556,1.7,1.556,1.666,281860.0
1668931200,1.666,1.76,1.666,1.743,231188.0
1669017600,1.722,1.739,1.68,1.722,88986.0
1669104000,1.722,1.74,1.7,1.722,99492.0
1669190400,1.722,1.722,1.622,1.68,423963.0
1669276800,1.675,1.69,1.581,1.665,67600.0
1669536000,1.675,1.73,1.653,1.655,110668.0
1669622400,1.675,1.71,1.601,1.68,199551.0
1669708800,1.69,1.72,1.69,1.7,134057.0
1669795200,1.69,1.718,1.66,1.665,104104.0
1669881600,1.69,1.709,1.668,1.685,103916.0
1670140800,1.69,1.728,1.661,1.685,179572.0
1670227200,1.685,1.72,1.685,1.689,404587.0
1670313600,1.691,1.739,1.676,1.739,315411.0
1670400000,1.714,1.739,1.681,1.72,119364.0
1670486400,1.714,1.82,1.7,1.814,385386.0
1670745600,1.814,1.894,1.811,1.859,477576.0
1670832000,1.859,1.899,1.85,1.874,645231.0
1670918400,1.874,1.911,1.853,1.88,305701.0
1671004800,1.885,1.988,1.86,1.899,372488.0
1671091200,1.864,1.947,1.864,1.94,511109.0
1671350400,1.91,1.98,1.868,1.868,139939.0
1671436800,1.91,1.94,1.86,1.9,296048.0
1671523200,1.9,2.04,1.87,1.995,1007971.0
1671609600,1.995,2.03,1.94,1.95,540388.0
1671696000,1.966,1.99,1.921,1.925,269882.0
1671955200,1.925,1.96,1.89,1.926,176672.0
1672041600,1.926,2.0,1.903,1.94,184288.0
1672128000,1.938,1.995,1.91,1.979,273414.0
1672214400,1.95,2.069,1.95,2.059,499324.0
1672300800,2.059,2.1,2.0,2.022,437579.0
1672646400,2.02,2.08,2.0,2.03,416428.0
1672732800,2.03,2.05,1.97,2.03,443151.0
1672819200,2.0,2.05,1.94,2.0,191301.0
1672905600,2.0,2.03,1.96,1.97,390001.0
1673251200,1.99,2.1,1.85,2.029,427727.0
1673337600,2.009,2.05,1.911,1.911,154130.0
1673424000,1.921,2.0,1.912,1.921,228773.0
1673510400,1.947,1.985,1.86,1.89,172908.0
1673769600,1.896,1.95,1.861,1.89,45898.0
1673856000,1.896,1.899,1.84,1.861,189705.0
1673942400,1.861,1.93,1.821,1.86,239403.0
1674028800,1.86,1.88,1.85,1.86,77445.0
1674115200,1.86,1.899,1.852,1.855,71483.0
1674374400,1.86,1.915,1.86,1.898,43518.0
1674460800,1.86,1.92,1.86,1.899,126902.0
1674547200,1.86,1.885,1.853,1.86,27838.0
1674633600,1.86,1.9,1.841,1.869,73771.0
1674979200,1.86,1.897,1.84,1.865,55966.0
1675065600,1.86,1.9,1.823,1.86,44015.0
1675152000,1.86,1.86,1.8,1.82,34006.0
1675238400,1.86,1.86,1.731,1.8,100302.0
1675324800,1.86,1.86,1.75,1.75,55166.0
1675584000,1.86,1.86,1.7,1.7,142718.0
1675670400,1.86,1.86,1.7,1.72,32319.0
1675756800,1.86,1.86,1.742,1.742,60207.0
1675843200,1.86,1.86,1.735,1.769,5621.0
1675929600,1.86,1.86,1.721,1.8,46938.0
1676188800,1.86,1.86,1.75,1.85,69089.0
1676275200,1.86,1.86,1.761,1.86,107389.0
1676361600,1.86,1.87,1.761,1.82,28027.0
1676448000,1.86,1.88,1.85,1.88,88796.0
1676534400,1.86,1.89,1.811,1.835,8818.0
1676793600,1.86,1.88,1.81,1.814,27999.0
1676880000,1.86,1.87,1.815,1.816,27856.0
1676966400,1.86,1.86,1.723,1.78,29678.0
1677052800,1.86,1.86,1.78,1.8,19467.0
1677139200,1.86,1.86,1.78,1.8,25757.0
1677398400,1.86,1.86,1.76,1.85,35356.0
1677484800,1.86,1.863,1.771,1.849,20807.0
1677571200,1.86,1.86,1.795,1.8,27333.0
1677657600,1.86,1.86,1.782,1.81,68941.0
1677744000,1.86,1.86,1.81,1.83,4420.0
1678003200,1.86,1.86,1.79,1.8,16700.0
1678089600,1.86,1.86,1.8,1.835,30846.0
1678176000,1.86,1.86,1.79,1.79,24625.0
1678262400,1.86,1.86,1.761,1.763,7884.0
1678348800,1.86,1.86,1.763,1.781,5511.0
1678608000,1.86,1.86,1.702,1.702,20176.0
1678694400,1.86,1.86,1.68,1.7,38522.0
1678780800,1.86,1.86,1.62,1.82,41533.0
