timestamp,open,high,low,close,volume
1668067200,2.25878512,2.43896059,2.25878512,2.41698797,243.48486916
1668326400,2.25878512,2.41698797,2.25878512,2.36425369,53842.01391743
1668412800,2.25878512,2.4785113,2.25878512,2.46532773,123597.01559213
1668499200,2.46532773,2.54442916,2.41698797,2.53124558,98251.83360437
1668585600,2.46532773,2.58837439,2.46532773,2.57519082,45103.86534202
1668672000,2.46532773,2.61034701,2.46532773,2.61034701,72456.09083069
1668931200,2.46532773,2.68065939,2.31591393,2.63671415,190628.17251558
1669017600,2.63671415,2.76415533,2.63671415,2.63671415,32203.71839565
1669104000,2.63671415,2.75976081,2.63671415,2.63671415,46862.87285472
1669190400,2.63671415,2.66747582,2.35985916,2.59276891,5258.81806192
1669276800,2.63671415,2.7202101,2.63671415,2.7202101,43963.81002007
1669536000,2.63671415,2.7202101,2.62353058,2.67626486,34668.14936106
1669622400,2.63671415,2.702632,2.62353058,2.67626486,114949.8893977
1669708800,2.66308129,2.66747582,2.6279251,2.6279251,34558.92250387
1669795200,2.66308129,2.67187034,2.60595249,2.63671415,19815.57234238
1669881600,2.66308129,2.71581558,2.63671415,2.64110867,82177.28112084
1670140800,2.66308129,2.68065939,2.61474153,2.61474153,97953.73530661
1670227200,2.66308129,2.68065939,2.61474153,2.61913606,29197.70426333
1670313600,2.66308129,2.66747582,2.59276891,2.60155796,34456.52232525
1670400000,2.66308129,2.66308129,2.54882368,2.63671415,90851.71402956
1670486400,2.66308129,2.90038557,2.61913606,2.80810057,667533.11105468
1670745600,2.75097176,3.30028721,2.74218272,3.28270912,440275.25686762
1670832000,3.11571722,3.73534505,3.11571722,3.73534505,1112791.84328172
1670918400,3.73534505,4.39012906,3.52001339,3.95507123,959787.77194998
1671004800,3.95507123,4.30223859,3.73534505,3.95507123,758248.29151275
1671091200,3.95507123,4.25829335,3.78368481,3.8935479,402915.12058866
1671350400,3.99901646,4.17479741,3.77929028,3.88915337,19233.02910402
1671436800,3.99901646,3.99901646,3.62548196,3.80565742,119842.34237613
1671523200,3.84960266,3.94628218,3.68261076,3.77929028,24248.36229678
1671609600,3.84960266,3.92870408,3.12011175,3.68700529,16597.93117424
1671696000,3.84960266,3.84960266,3.51561887,3.5595641,30599.44893063
1671955200,3.84960266,3.84960266,3.39257221,3.51122434,16306.65955506
1672041600,3.84960266,3.84960266,3.49804077,3.64745458,55084.469418
1672128000,3.84960266,3.84960266,3.51561887,3.51561887,21458.52631932
1672214400,3.84960266,3.84960266,3.49804077,3.60790386,90726.5582557
1672300800,3.73534505,3.73534505,3.59472029,3.71337243,4175.6517281
1672646400,3.73534505,3.9506767,3.62548196,3.72216148,17906.37790103
1672732800,3.73534505,3.85399762,3.67821624,3.71337243,38261.2578508
1672819200,3.73534505,3.8012629,3.51561887,3.66063815,233811.46561862
1672905600,3.61229839,3.75731766,3.52001339,3.65624362,98554.48302117
1673251200,3.68700529,3.69139981,3.52001339,3.63427144,16356.72186461
1673337600,3.68700529,3.68700529,3.54638053,3.5595641,33384.73378905
1673424000,3.68700529,3.8012629,3.55077506,3.73534505,97070.81821097
1673510400,3.75731766,3.77929028,3.60350934,3.75731766,228334.19384231
1673769600,3.76171219,4.28466049,3.73973957,4.28466049,306913.81535437
1673856000,4.09130146,4.83397594,4.05175074,4.62743333,467955.16292787
1673942400,4.69774571,4.69774571,4.46044144,4.59227715,52306.01123816
1674028800,4.69774571,4.69774571,4.21874264,4.57030453,21859.02479569
1674115200,4.69774571,4.79003071,4.39452358,4.39452358,36263.31658798
1674374400,4.69774571,4.69774571,4.24071526,4.48241406,22630.43947461
1674460800,4.69774571,4.69774571,4.27147692,4.27147692,36151.81417126
1674547200,4.69774571,4.69774571,4.24510978,4.35057835,6678.76720543
1674633600,4.69774571,4.69774571,4.24071526,4.39452358,21285.58379543
1674979200,4.69774571,4.69774571,4.31102764,4.34618383,20015.82158056
1675065600,4.69774571,4.69774571,4.08690693,4.33739478,33962.72590836
