timestamp,open,high,low,close,volume
1668326400,4.57,4.67,4.5,4.65,212501.0
1668412800,4.65,4.65,4.52,4.53,20678.0
1668499200,4.65,4.65,4.52,4.52,60161.0
1668585600,4.65,4.77,4.44,4.7,193921.0
1668672000,4.7,4.8,4.56,4.6,402678.0
1668931200,4.6,4.68,4.6,4.63,30955.0
1669017600,4.6,4.7,4.6,4.65,1306629.0
1669104000,4.65,4.65,4.59,4.59,55091.0
1669190400,4.65,4.86,4.59,4.79,1407050.0
1669276800,4.8,5.1,4.73,5.08,2744234.0
1669536000,5.08,5.37,5.08,5.32,1519002.0
1669622400,5.32,5.39,5.14,5.25,508461.0
1669708800,5.25,5.4,5.2,5.4,405071.0
1669795200,5.38,5.47,5.3,5.4,846892.0
1669881600,5.4,5.55,5.25,5.33,633476.0
1670140800,5.33,5.48,5.31,5.4,954209.0
1670227200,5.4,5.6,5.31,5.37,987837.0
1670313600,5.37,5.49,5.28,5.45,336363.0
1670400000,5.45,5.96,5.45,5.66,2088958.0
1670486400,5.66,5.82,5.64,5.67,766516.0
1670745600,5.67,5.9,5.57,5.61,404635.0
1670832000,5.61,5.65,5.43,5.58,551838.0
1670918400,5.58,5.79,5.58,5.7,411781.0
1671004800,5.7,5.88,5.67,5.7,956406.0
1671091200,5.7,5.78,5.56,5.59,298097.0
1671350400,5.59,5.71,5.5,5.5,377424.0
1671436800,5.51,5.87,5.51,5.81,635883.0
1671523200,5.81,6.39,5.81,6.11,3467804.0
1671609600,6.11,6.39,6.1,6.12,1303501.0
1671696000,6.12,6.21,6.03,6.05,520673.0
1671955200,6.05,6.17,5.71,5.82,572328.0
1672041600,5.82,6.0,5.77,5.96,215958.0
1672128000,5.96,6.2,5.92,6.02,1182004.0
1672214400,6.02,6.1,5.95,6.0,538265.0
1672300800,6.0,6.04,5.8,5.83,868096.0
1672646400,5.83,6.0,5.83,5.92,260308.0
1672732800,5.91,6.07,5.83,5.92,837104.0
1672819200,5.92,6.04,5.54,5.89,1366581.0
1672905600,5.89,5.98,5.8,5.87,610696.0
1673251200,5.87,5.97,5.1,5.63,1174828.0
1673337600,5.63,5.75,5.42,5.46,557945.0
1673424000,5.46,5.75,5.15,5.15,1000608.0
1673510400,5.15,5.45,5.15,5.33,411298.0
1673769600,5.33,5.36,5.21,5.3,307942.0
1673856000,5.26,5.5,5.25,5.35,580728.0
1673942400,5.35,5.55,5.35,5.54,351805.0
1674028800,5.44,5.74,5.44,5.6,384641.0
1674115200,5.6,5.7,5.5,5.55,181538.0
1674374400,5.56,5.65,5.45,5.49,188640.0
1674460800,5.5,5.9,5.5,5.84,797203.0
1674547200,5.85,6.0,5.66,5.75,704399.0
1674633600,5.75,5.87,5.67,5.71,289642.0
1674979200,5.71,5.87,5.63,5.71,338085.0
1675065600,5.71,5.81,5.4,5.45,1240139.0
1675152000,5.45,5.69,5.2,5.2,657610.0
1675238400,5.23,5.5,5.2,5.45,128777.0
1675324800,5.45,5.5,5.2,5.38,277919.0
1675584000,5.38,5.5,5.12,5.23,203432.0
1675670400,5.23,5.47,5.2,5.3,165669.0
1675756800,5.3,5.46,5.25,5.33,113994.0
1675843200,5.33,5.5,5.22,5.27,325029.0
1675929600,5.27,5.45,5.27,5.4,160446.0
1676188800,5.4,5.45,5.3,5.4,363293.0
1676275200,5.4,5.6,5.4,5.43,716983.0
1676361600,5.43,5.65,5.43,5.57,486400.0
1676448000,5.57,5.8,5.57,5.7,834965.0
1676534400,5.7,5.8,5.56,5.62,458954.0
1676793600,5.62,5.75,5.54,5.56,415182.0
1676880000,5.56,5.64,5.43,5.47,827100.0
1676966400,5.47,5.68,5.39,5.68,482545.0
1677052800,5.68,5.7,5.47,5.7,301523.0
1677139200,5.7,5.7,5.52,5.55,915824.0
1677398400,5.57,5.66,5.46,5.52,139069.0
1677484800,5.52,5.6,5.51,5.55,277230.0
1677571200,5.58,5.65,5.51,5.6,157801.0
1677657600,5.6,5.65,5.55,5.65,135882.0
1677744000,5.62,5.7,5.56,5.66,532630.0
1678003200,5.66,5.74,5.58,5.6,424733.0
1678089600,5.6,5.75,5.56,5.64,504362.0
1678176000,5.64,5.66,5.45,5.45,358848.0
1678262400,5.48,5.53,5.4,5.42,330206.0
1678348800,5.42,5.5,5.35,5.47,219249.0
1678608000,5.46,5.51,5.33,5.38,424255.0
1678694400,5.38,5.49,4.75,4.99,227006.0
1678780800,4.9,5.0,4.44,5.0,263334.0
1678867200,4.98,5.18,3.99,4.43,384048.0
1678953600,4.43,4.48,3.81,4.3,288145.0
1679212800,4.3,4.6,4.2,4.6,47656.0
1679299200,4.3,4.7,4.3,4.56,176666.0
1679385600,4.56,4.77,4.56,4.75,67846.0
1679472000,4.67,4.75,4.6,4.6,142512.0
1679558400,4.62,4.84,4.5,4.68,66127.0
1679817600,4.59,4.8,4.59,4.75,57589.0
1679904000,4.59,4.8,4.59,4.66,55716.0
1679990400,4.59,4.79,4.59,4.7,25125.0
1680076800,4.59,5.1,4.59,4.91,210016.0
1680163200,4.93,5.2,4.8,4.87,188506.0
1680422400,4.87,5.08,4.8,4.95,11533.0
1680508800,4.87,5.2,4.81,5.11,923728.0
1680595200,5.11,5.2,5.0,5.16,507815.0
1680681600,5.16,5.29,5.0,5.1,600963.0
1680768000,5.04,5.1,4.9,5.0,261055.0
1681027200,4.97,5.0,4.8,4.85,102664.0
1681113600,4.87,5.0,4.82,4.88,172517.0
1681200000,4.88,4.99,4.86,4.95,102209.0
1681286400,4.95,4.99,4.85,4.85,97693.0
1681372800,4.88,4.9,4.81,4.9,115768.0
1681804800,4.9,4.97,4.84,4.9,163223.0
1681891200,4.9,5.22,4.9,5.05,490148.0
1682496000,5.05,5.09,4.92,5.01,106280.0
1682582400,4.99,5.1,4.97,5.0,344597.0
1682838000,5.0,5.15,4.87,4.9,994631.0
1682924400,4.92,4.96,4.75,4.75,215596.0
