timestamp,open,high,low,close,volume
1630828800,0.66208757,0.69322309,0.59615354,0.66208757,56325.38891891
1630915200,0.66208757,0.7206956,0.59981654,0.66208757,11586.12594862
1631001600,0.66208757,0.7206956,0.59981654,0.66208757,0.0
1631088000,0.66208757,0.7206956,0.59981654,0.66208757,0.0
1631174400,0.66208757,0.71062235,0.63186781,0.66208757,11389.5658477
1631433600,0.66208757,0.71428535,0.66208757,0.66208757,30335.77557517
1631520000,0.66208757,0.71428535,0.66208757,0.66208757,25116.01289521
1631606400,0.66208757,0.70695934,0.66208757,0.66208757,1375.92070643
1631692800,0.66208757,0.66300332,0.66208757,0.66208757,6006.00308364
1631779200,0.66208757,0.66208757,0.66208757,0.66208757,5460.00280331
1632038400,0.66208757,0.71428535,0.59615354,0.66208757,32869.2168759
1632124800,0.66208757,0.69505459,0.66208757,0.66208757,436.80022426
1632211200,0.66208757,0.69505459,0.66208757,0.66208757,0.0
1632297600,0.66208757,0.69505459,0.66208757,0.66208757,0.0
1632384000,0.66208757,0.69505459,0.66208757,0.66208757,0.0
1632643200,0.66208757,0.69505459,0.66208757,0.66208757,0.0
1632729600,0.66208757,0.72527435,0.62912056,0.71245385,213365.98954759
1632816000,0.71245385,0.77747213,0.71245385,0.71245385,14108.64724374
1632902400,0.71245385,0.78021947,0.64194106,0.71245385,29920.81536212
1632988800,0.71245385,0.77564063,0.64194106,0.71245385,3101.28159228
1633248000,0.71245385,0.78113513,0.71245385,0.71245385,11258.52578042
1633334400,0.71245385,0.77655638,0.64194106,0.71245385,393.12020184
1633420800,0.71245385,0.76923037,0.71245385,0.71245385,131.04006728
1633507200,0.71245385,0.76923037,0.71245385,0.71245385,0.0
1633852800,0.71245385,0.76923037,0.71245385,0.71245385,0.0
1633939200,0.71245385,0.76923037,0.71245385,0.71245385,0.0
1634025600,0.71245385,0.76923037,0.71245385,0.71245385,0.0
1634112000,0.71245385,0.76923037,0.71245385,0.71245385,0.0
1634198400,0.71245385,0.74908386,0.64194106,0.71245385,1638.00084099
1634457600,0.71245385,0.76465162,0.64194106,0.71245385,14392.56738951
1634544000,0.71245385,0.76465162,0.64194106,0.71245385,0.0
1634630400,0.71245385,0.71245385,0.64194106,0.71245385,655.2003364
1634716800,0.71245385,0.76465162,0.64194106,0.71245385,11356.80583088
1635062400,0.71245385,0.76282012,0.71245385,0.71245385,283.92014577
1635148800,0.71245385,0.76282012,0.71245385,0.71245385,0.0
